"","imageName","lat","lng","dataTime","remark","上傳者","標註者","createdAt","updatedAt","候選人姓名（不想寫請填NA）","大選區","政黨","子選區","候選人類別（同框選小的）","多看板中的哪一個","看板類別","思源地圖類別","思源地圖名稱","是否有政黨標誌","主標語","位置描述資訊","看板費用類別"
"1","6317333910be1593b0c8d24f",24.7848694444444,120.990622222222,"2022-09-06T09:33:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:47:05.285Z","2022-09-06T11:47:05.285Z","張水源","新竹市","無黨",NA,"其他（如鄉鎮市長、或村里長）","左","固定式",NA,NA,"否","我愛仙宮",NA,NA
"2","631732e410be153e6dc8d24e",24.7848694444444,120.990622222222,"2022-09-06T09:33:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:45:40.210Z","2022-09-06T11:45:40.210Z","黃文政","新竹市","國民黨","東區","縣市議員","右","固定式",NA,NA,"是","超好用的",NA,NA
"3","631732a410be157ea9c8d24d",24.7849361111111,120.990227777778,"2022-09-06T09:32:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:44:36.579Z","2022-09-06T11:44:36.579Z","蔡惠婷","新竹市","無黨","東區","縣市議員","只有一個","固定式",NA,NA,"否","守護兒少 爸媽安心",NA,NA
"4","6317325510be1533edc8d24c",24.7860555555556,120.988219444444,"2022-09-06T09:31:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:43:17.626Z","2022-09-06T11:43:17.626Z","何佳樺","新竹市","無黨","南區","縣市議員","下","固定式",NA,NA,"否","服務不分區 建設不分藍綠 ",NA,NA
"5","6317322110be156d5cc8d24b",24.7860555555556,120.988219444444,"2022-09-06T09:31:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:42:25.537Z","2022-09-06T11:42:25.537Z","張祖琰","新竹市","國民黨","東區","縣市議員","上","固定式",NA,NA,"是","有品質 會做事",NA,NA
"6","6317319c10be1569d5c8d24a",24.7868361111111,120.986908333333,"2022-09-06T09:31:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:40:12.701Z","2022-09-06T11:40:12.701Z","沈慧紅","新竹市","民進黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","新竹光榮我帶頭",NA,NA
"7","6317316e10be152389c8d249",24.7907527777778,120.976319444444,"2022-09-06T09:28:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:39:26.428Z","2022-09-06T11:39:26.428Z","何佳樺","新竹市","無黨","南區","縣市議員","左","固定式",NA,NA,"否","新竹心幸福",NA,NA
"8","6317312f10be154ab6c8d248",24.7907527777778,120.976319444444,"2022-09-06T09:28:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:38:23.111Z","2022-09-06T11:38:23.111Z","施乃如","新竹市","民進黨","南區","縣市議員","不容易描述","固定式",NA,NA,"是","美好新竹",NA,NA
"9","6317310210be15ea60c8d247",24.7907527777778,120.976319444444,"2022-09-06T09:28:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:37:38.569Z","2022-09-06T11:37:38.569Z","許修睿","新竹市","國民黨","南區","縣市議員","右","固定式",NA,NA,"是","專注前行",NA,NA
"10","631730d510be159bf6c8d246",24.7921333333333,120.973716666667,"2022-09-06T09:24:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:36:53.405Z","2022-09-06T11:36:53.405Z","許修睿","新竹市","國民黨","南區","縣市議員","只有一個","固定式",NA,NA,"是","專注前行",NA,NA
"11","631730a310be15c2eac8d245",24.7904722222222,120.974175,"2022-09-06T09:23:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:36:03.604Z","2022-09-06T11:36:03.604Z","徐美惠","新竹市","國民黨","南區","縣市議員","只有一個","固定式",NA,NA,"是","市民為尊",NA,NA
"12","6317305810be150912c8d244",24.7858111111111,120.97725,"2022-09-06T09:22:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:34:48.379Z","2022-09-06T11:34:48.379Z","許修睿","新竹市","國民黨","南區","縣市議員","只有一個","固定式",NA,NA,"是","專注前行",NA,NA
"13","6317302610be1576c4c8d243",24.780575,120.981422222222,"2022-09-06T09:20:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:33:58.424Z","2022-09-06T11:33:58.424Z","何佳樺","新竹市","無黨","南區","縣市議員","右",NA,NA,NA,"否","共好 共享 友善 幸福",NA,NA
"14","63172fd310be153198c8d242",24.780575,120.981422222222,"2022-09-06T09:20:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:32:35.843Z","2022-09-06T11:32:35.843Z","黃文政","新竹市","國民黨","東區","縣市議員","不容易描述","固定式",NA,NA,"是","好用的 政是你要的",NA,NA
"15","63172f8d10be1534fbc8d241",24.780575,120.981422222222,"2022-09-06T09:20:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:31:25.535Z","2022-09-06T11:31:25.535Z","林耕仁","新竹市","國民黨",NA,"縣市長","左","固定式",NA,NA,"是","感謝一路有你",NA,NA
"16","63172f4410be15e70cc8d240",24.7797666666667,120.981383333333,"2022-09-06T09:19:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:30:12.872Z","2022-09-06T11:30:12.872Z","施乃如","新竹市","民進黨","南區","縣市議員","只有一個","固定式",NA,NA,"是","美好新竹",NA,NA
"17","63172f0d10be15caa9c8d23f",24.77715,120.983611111111,"2022-09-06T09:17:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:29:17.241Z","2022-09-06T11:29:17.241Z","林耕仁","新竹市","國民黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","CAN DO 精神",NA,NA
"18","63172ece10be15cb41c8d23e",24.7682138888889,120.988441666667,"2022-09-06T09:13:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:28:14.309Z","2022-09-06T11:28:14.309Z","邱振瑋","新竹縣","國民黨","寶山鄉","其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,"是","寶山起飛 幸福綻放",NA,NA
"19","63172e8f10be15bc1cc8d23d",24.7681972222222,120.988205555556,"2022-09-06T09:13:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:27:11.705Z","2022-09-06T11:27:11.705Z","徐冬曲","新竹縣","無黨","寶山鄉","其他（如鄉鎮市長、或村里長）","右","固定式",NA,NA,"否","寶山新世代",NA,NA
"20","63172e5710be15f5e2c8d23c",24.7681972222222,120.988205555556,"2022-09-06T09:13:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:26:15.041Z","2022-09-06T11:26:15.041Z","邱振瑋","新竹縣","國民黨","寶山鄉","其他（如鄉鎮市長、或村里長）","不容易描述","固定式",NA,NA,"是","寶山起飛 幸福綻放",NA,NA
"21","63172e1310be157806c8d23b",24.7681972222222,120.988205555556,"2022-09-06T09:13:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:25:07.061Z","2022-09-06T11:25:07.061Z","范玉燕","新竹縣","無黨","寶山鄉","其他（如鄉鎮市長、或村里長）","左","固定式",NA,NA,"否","專業領航 幸福升級",NA,NA
"22","63172dbe10be153453c8d23a",24.7666083333333,120.981225,"2022-09-06T09:11:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:23:42.865Z","2022-09-06T11:23:42.865Z","林寶全","新竹縣","無黨","寶山鄉","其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,"否","寶山蛻變 全新服務",NA,NA
"23","63172d6d10be1558aec8d239",24.7666916666667,120.981094444444,"2022-09-06T09:10:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:22:21.038Z","2022-09-06T11:22:21.038Z","徐冬曲","新竹縣","無黨","寶山鄉","其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,"否","寶山新世代",NA,NA
"24","63172d1d10be153a31c8d238",24.7666972222222,120.981094444444,"2022-09-06T09:10:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:21:01.031Z","2022-09-06T11:21:01.031Z","邱振瑋","新竹縣","國民黨","寶山鄉","其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,"是","寶山起飛 幸福綻放",NA,NA
"25","63172cb210be15ef50c8d237",24.7678972222222,120.978661111111,"2022-09-06T09:09:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:19:14.482Z","2022-09-06T11:19:14.482Z","林汶蓉","新竹市","無黨",NA,"其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,"否","升級明",NA,NA
"26","63172c8610be151beec8d236",24.7682805555556,120.977997222222,"2022-09-06T09:09:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:18:30.625Z","2022-09-06T11:18:30.625Z","何智昌","新竹市","無黨","南區","縣市議員","只有一個","固定式",NA,NA,"否","選對人 沒有不能做的事",NA,NA
"27","63172c2c10be151c1ec8d235",24.7700972222222,120.976966666667,"2022-09-06T09:08:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:17:00.861Z","2022-09-06T11:17:00.861Z","何佳樺","新竹市","無黨","南區","縣市議員","右","固定式",NA,NA,"否","關心地方事 關愛地方人",NA,NA
"28","63172bf510be157897c8d234",24.7700972222222,120.976966666667,"2022-09-06T09:08:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:16:05.057Z","2022-09-06T11:16:05.057Z","沈慧紅","新竹市","民進黨",NA,"縣市長","左",NA,NA,NA,"是","新竹光榮我帶頭",NA,NA
"29","63172bb910be15046cc8d233",24.7702777777778,120.973380555556,"2022-09-06T09:07:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:15:05.060Z","2022-09-06T11:15:05.060Z","林汶蓉","新竹市","無黨",NA,"其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,"否","升級明湖",NA,NA
"30","63172b4610be15f09ac8d232",24.7715333333333,120.968566666667,"2022-09-06T09:05:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:13:10.626Z","2022-09-06T11:13:10.626Z","何佳樺","新竹市","無黨","南區","縣市議員","只有一個","固定式",NA,NA,"否","服務不分區 建設不分藍綠",NA,NA
"31","63172b1110be155ca9c8d231",24.7758972222222,120.967225,"2022-09-06T09:02:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:12:17.761Z","2022-09-06T11:12:17.761Z","沈慧紅","新竹市","民進黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","新竹光榮我帶頭",NA,NA
"32","63172aed10be15d8ecc8d230",24.7791833333333,120.967330555556,"2022-09-06T09:00:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:11:41.141Z","2022-09-06T11:11:41.141Z","何佳樺","新竹市","無黨","南區","縣市議員","只有一個","固定式",NA,NA,"否","服務不分區 建設不分藍綠",NA,NA
"33","63172aad10be1584afc8d22f",24.7791472222222,120.967361111111,"2022-09-06T09:00:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:10:37.079Z","2022-09-06T11:10:37.079Z","許修睿","新竹市","國民黨","南區","縣市議員","只有一個","固定式",NA,NA,"是","專注前行",NA,NA
"34","63172a7b10be156dbec8d22e",24.7799388888889,120.967711111111,"2022-09-06T09:00:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:09:47.807Z","2022-09-06T11:09:47.807Z","何智昌","新竹市","無黨","南區","縣市議員","只有一個","固定式",NA,NA,"否","改變您的投票習慣 您才可以看見未來",NA,NA
"35","63172a2410be158250c8d22d",24.7802222222222,120.9674,"2022-09-06T08:59:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:08:20.987Z","2022-09-06T11:08:20.987Z","陳牡丹","新竹市","無黨",NA,"其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,"否","換新 換然一新",NA,NA
"36","631729d310be154638c8d22c",24.7850305555556,120.967536111111,"2022-09-06T08:58:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:06:59.850Z","2022-09-06T11:06:59.850Z","許修睿","新竹市","國民黨","南區","縣市議員","只有一個",NA,NA,NA,"是","專注前行",NA,NA
"37","631729a210be158064c8d22b",24.7858666666667,120.967636111111,"2022-09-06T08:57:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:06:10.395Z","2022-09-06T11:06:10.395Z","林耕仁","新竹市","國民黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","CAN DO 精神",NA,NA
"38","6317297210be15ac9fc8d22a",24.785875,120.967636111111,"2022-09-06T08:57:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:05:22.838Z","2022-09-06T11:05:22.838Z","何佳樺","新竹市","無黨","南區","縣市議員","只有一個","固定式",NA,NA,"否","用堅定溫暖的力量 力挺幸福南區佳話",NA,NA
"39","631728f710be150ed9c8d229",24.7917194444444,120.963736111111,"2022-09-06T08:55:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:03:19.197Z","2022-09-06T11:03:19.197Z","許修睿","新竹市","國民黨","南區","縣市議員","只有一個","固定式",NA,NA,"是","專注前行",NA,NA
"40","631728a110be155880c8d228",24.7921694444444,120.962905555556,"2022-09-06T08:54:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:01:53.072Z","2022-09-06T11:01:53.072Z","許登淇","新竹市","民眾黨","南區","縣市議員","只有一個","固定式",NA,NA,"否",NA,NA,NA
"41","6317285010be155260c8d227",24.7939277777778,120.963708333333,"2022-09-06T08:53:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T11:00:32.903Z","2022-09-06T11:00:32.903Z","何智昌","新竹市","無黨","南區","縣市議員","只有一個","固定式",NA,NA,"否","南區要改變 關鍵在您的支持",NA,NA
"42","631727f610be157b47c8d226",24.79625,120.967461111111,"2022-09-06T08:51:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T10:59:02.854Z","2022-09-06T10:59:02.854Z","何佳樺","新竹市","無黨","南區","縣市議員","只有一個","固定式",NA,NA,"否","關心地方事 關愛地方人",NA,NA
"43","6317278410be15440ec8d225",24.7982583333333,120.970658333333,"2022-09-06T08:49:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T10:57:08.451Z","2022-09-06T10:57:08.451Z","林耕仁","新竹市","國民黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","永續新竹",NA,NA
"44","6317275310be15a4e1c8d224",24.7982472222222,120.97065,"2022-09-06T08:49:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T10:56:19.545Z","2022-09-06T10:56:19.545Z","高虹安","新竹市","民眾黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","早安新竹 新竹找安",NA,NA
"45","6317272510be153fb0c8d223",24.7982305555556,120.970641666667,"2022-09-06T08:49:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T10:55:33.009Z","2022-09-06T10:55:33.009Z","施乃如","新竹市","民進黨","南區","縣市議員","只有一個","固定式",NA,NA,"是"," 美好新竹",NA,NA
"46","631726d410be15ed26c8d222",24.8004138888889,120.974061111111,"2022-09-06T08:48:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T10:54:12.368Z","2022-09-06T10:54:12.368Z","徐美惠","新竹市","國民黨","南區","縣市議員","只有一個","固定式",NA,NA,"是","與惠同行 ",NA,NA
"47","6317256a10be151930c8d221",24.8019055555556,120.976577777778,"2022-09-06T08:46:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T10:48:10.984Z","2022-09-06T10:48:10.984Z","張文興","新竹市","無黨","東區","縣市議員","右","固定式",NA,NA,"否","興新竹",NA,NA
"48","6317252c10be15fd93c8d220",24.8019055555556,120.976577777778,"2022-09-06T08:46:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T10:47:08.114Z","2022-09-06T10:47:08.114Z","沈慧紅","新竹市","民進黨",NA,"縣市長","左","固定式",NA,NA,"是","新竹光榮我帶頭",NA,NA
"49","631724a710be156689c8d21f",24.8032444444444,120.980125,"2022-09-06T08:43:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-06T10:44:55.581Z","2022-09-06T10:44:55.581Z","高虹安","新竹市","民眾黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","早安新竹 新竹找安",NA,NA
"50","6317113310be154f99c8d21e",25.0307862073617,121.5221515554,"2022-09-05T12:17:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-06T09:21:55.309Z","2022-09-06T09:21:55.309Z","紹維倫","臺北市","民進黨","第六選區 大安文山","縣市議員","右","固定式",NA,NA,"否",NA,NA,NA
"51","631710e310be15bd5bc8d21d",25.0307804733784,121.522157778963,"2022-09-05T12:17:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-06T09:20:35.718Z","2022-09-06T09:20:35.718Z","趙怡翔","臺北市","民進黨","第六選區 大安文山","縣市議員","左","固定式",NA,NA,"否",NA,NA,NA
"52","6317108610be15895fc8d21c",25.0308333333333,121.522777777778,"2022-09-05T12:17:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-06T09:19:02.289Z","2022-09-06T09:19:02.289Z","李柏毅","臺北市","國民黨","第六選區 大安文山","縣市議員","右","固定式",NA,NA,"否",NA,NA,NA
"53","6317103010be150b06c8d21b",25.0308333333333,121.522777777778,"2022-09-05T12:17:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-06T09:17:36.803Z","2022-09-06T09:17:36.803Z","王閔生","臺北市","民進黨","第六選區 大安文山","縣市議員","左","固定式",NA,NA,"否",NA,NA,NA
"54","63170fdf10be15d7f0c8d21a",25.0308333333333,121.522777777778,"2022-09-05T12:17:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-06T09:16:15.479Z","2022-09-06T09:16:15.479Z","王欣儀","臺北市","國民黨","第六選區 大安文山","縣市議員","只有一個","固定式",NA,NA,"否",NA,NA,NA
"55","63170f9410be15a761c8d219",25.0308333333333,121.522777777778,"2022-09-05T12:16:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-06T09:15:00.503Z","2022-09-06T09:15:00.503Z","詹晉鑒","臺北市","民進黨","第六選區 大安文山","縣市議員","只有一個","固定式",NA,NA,"是",NA,NA,NA
"56","63170e7a10be158032c8d217",25.0308333333333,121.522777777778,"2022-09-05T12:16:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-06T09:10:18.350Z","2022-09-06T09:10:18.350Z","林岳龍","臺北市","其他","第六選區 大安文山","縣市議員","左","固定式",NA,NA,"否",NA,NA,NA
"57","63170e3110be15577dc8d216",25.0305555555556,121.523055555556,"2022-09-05T12:16:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-06T09:09:05.539Z","2022-09-06T09:09:05.539Z","張志豪","臺北市","民眾黨","第六選區 大安文山","縣市議員","只有一個","固定式",NA,NA,"否",NA,NA,NA
"58","63170d8010be15aa14c8d215",25.0305555555556,121.523055555556,"2022-09-05T12:16:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-06T09:06:08.040Z","2022-09-06T09:06:08.040Z","鍾沛君","臺北市","國民黨","第六選區 大安文山區","縣市議員","只有一個","固定式",NA,NA,"否",NA,NA,NA
"59","6316bd8c10be150abcc8d214",24.1746451666667,120.687516277778,"2022-09-05T07:05:00.000Z","","5fa90c6ab652fe3e6e4447ab",NA,"2022-09-06T03:25:00.430Z","2022-09-06T03:26:29.380Z","黃健豪","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,"否","北屯漸好 我能做到",NA,NA
"60","6316bd6110be15a4c1c8d213",24.1745744722222,120.688036555556,"2022-09-05T07:04:00.000Z","","5fa90c6ab652fe3e6e4447ab",NA,"2022-09-06T03:24:17.329Z","2022-09-06T03:26:42.259Z","黃健豪","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,"否","北屯漸好 我能做到",NA,NA
"61","6316bd3410be1563a4c8d212",24.1756808611111,120.690113305556,"2022-09-05T07:03:00.000Z","","5fa90c6ab652fe3e6e4447ab",NA,"2022-09-06T03:23:32.777Z","2022-09-06T03:26:52.882Z","黃健豪","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,"是","北屯漸好 我能做到",NA,NA
"62","6316bd0710be155e68c8d211",24.1756288611111,120.690266583333,"2022-09-05T07:02:00.000Z","","5fa90c6ab652fe3e6e4447ab",NA,"2022-09-06T03:22:47.817Z","2022-09-06T03:27:14.176Z","盧秀燕","臺中市","國民黨",NA,"縣市長","只有一個","固定式",NA,NA,"否","守護台中 我堅持",NA,NA
"63","6316bcaa10be1530c7c8d210",24.1768511388889,120.690321861111,"2022-09-05T07:01:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab",NA,"2022-09-06T03:21:14.899Z","2022-09-06T03:21:14.899Z","蔡雅玲","臺中市","民進黨","北屯區","縣市議員","只有一個","固定式",NA,NA,"否",NA,NA,NA
"64","6316bc5d10be152b7fc8d20f",24.1768514444444,120.6903385,"2022-09-05T07:01:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab",NA,"2022-09-06T03:19:57.411Z","2022-09-06T03:19:57.411Z","段體佩","臺中市","無黨","北屯區","縣市議員","只有一個","固定式",NA,NA,"否",NA,NA,NA
"65","6316bc2b10be157d8cc8d20e",24.1793546666667,120.690570694444,"2022-09-05T07:00:00.000Z","","5fa90c6ab652fe3e6e4447ab",NA,"2022-09-06T03:19:07.873Z","2022-09-06T03:29:04.365Z","謝家宜","臺中市","民進黨","北屯區","縣市議員","只有一個","固定式",NA,NA,"是","宜居北屯一起拚","",NA
"66","6316bbcb10be151e5bc8d20d",24.1804345,120.689614083333,"2022-09-05T06:59:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab",NA,"2022-09-06T03:17:31.064Z","2022-09-06T03:17:31.064Z","陳成添","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,"否",NA,NA,NA
"67","6316bba610be15407fc8d20c",24.1763403055556,120.681340277778,"2022-09-05T06:26:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab",NA,"2022-09-06T03:16:54.260Z","2022-09-06T03:16:54.260Z","沈佑蓮","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,"是",NA,NA,NA
"68","6316bb7b10be15e256c8d20b",24.1767470277778,120.677673583333,"2022-09-05T06:24:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab",NA,"2022-09-06T03:16:11.065Z","2022-09-06T03:16:11.065Z","陳成添","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"69","6316a5ed10be154a83c8d20a",24.1223527777778,120.680908333333,"2022-09-04T09:12:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-09-06T01:44:13.566Z","2022-09-06T01:44:13.566Z","鄭功進","臺中市","民進黨",NA,"縣市議員","上","固定式",NA,NA,NA,"成功爭取南門橋",NA,NA
"70","6316a5b710be1527a9c8d209",24.1223527777778,120.680908333333,"2022-09-04T09:12:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-09-06T01:43:19.917Z","2022-09-06T01:43:19.917Z","羅廷瑋","臺中市","國民黨",NA,"縣市議員","右下","固定式",NA,NA,"是","給孩子更好的未來",NA,NA
"71","6316a57210be1528c2c8d208",24.1223527777778,120.680908333333,"2022-09-04T09:12:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-09-06T01:42:10.995Z","2022-09-06T01:42:10.995Z","何昆霖","臺中市","民進黨",NA,"縣市議員","左下",NA,NA,NA,"是","國際經驗台中實現",NA,NA
"72","6316a53610be15539cc8d207",24.1360333333333,120.672852777778,"2022-09-04T09:04:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-09-06T01:41:10.381Z","2022-09-06T01:41:10.381Z","蔡其昌","臺中市","民進黨",NA,"縣市長","只有一個",NA,NA,NA,"是","行動派",NA,NA
"73","63169f3d10be1568bac8d206",24.1420055555556,120.678252777778,"2022-09-04T08:52:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-09-06T01:15:41.476Z","2022-09-06T01:15:41.476Z","黃守達","臺中市","民進黨",NA,"縣市議員","左",NA,NA,NA,"是",NA,NA,NA
"74","63169f1e10be153ecbc8d205",24.1437388888889,120.669480555556,"2022-09-04T08:47:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-09-06T01:15:10.782Z","2022-09-06T01:15:10.782Z","張彥彤","臺中市","國民黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,"美好台中，有志一彤",NA,NA
"75","6315f87410be152d8dc8d204",24.1375087974051,120.645852717862,"2022-09-04T07:39:00.000Z","","61c6a09910be1550a1c8d064",NA,"2022-09-05T13:24:04.320Z","2022-09-05T14:07:40.986Z","劉士州 ","臺中市","國民黨",NA,"縣市議員","右",NA,NA,NA,"是",NA,NA,NA
"76","6315f75110be1546a3c8d203",24.1374368379441,120.645889227572,"2022-09-04T07:39:00.000Z",NA,"61c6a09910be1550a1c8d064",NA,"2022-09-05T13:19:13.872Z","2022-09-05T13:19:13.872Z","朱暖英","臺中市","國民黨","南屯區","縣市議員","不容易描述","固定式",NA,NA,"是",NA,NA,NA
"77","6315f5af10be15c097c8d202",24.1374466287274,120.645857577546,"2022-09-04T07:39:00.000Z",NA,"61c6a09910be1550a1c8d064",NA,"2022-09-05T13:12:15.554Z","2022-09-05T13:12:15.554Z","張耀中","臺中市","民進黨","南屯區","縣市議員","左",NA,NA,NA,"是",NA,NA,NA
"78","6315f52510be15ed00c8d201",24.1375573577792,120.645852264838,"2022-09-04T07:39:00.000Z",NA,"61c6a09910be1550a1c8d064",NA,"2022-09-05T13:09:57.918Z","2022-09-05T13:09:57.918Z","吳佩芸","臺中市","時代力量","南屯區","縣市議員","上","固定式",NA,NA,NA,NA,NA,NA
"79","6315e18e10be154cacc8d200",24.8099638888889,120.977097222222,"2022-09-05T09:38:00.000Z","|TID:哈爸2020905-2|","5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:46:22.752Z","2022-09-05T12:22:29.092Z","宋品瑩","新竹市","無黨","東區","縣市議員","左","固定式",NA,NA,"否","認真服務 瑩向未來",NA,NA
"80","6315e14910be1556d1c8d1ff",24.8099638888889,120.977097222222,"2022-09-05T09:38:00.000Z","|TID:哈爸2020905-2|","5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:45:13.845Z","2022-09-05T12:22:37.575Z","鄭美娟","新竹市","民進黨","東區","縣市議員","右","固定式",NA,NA,"是","東區未來 我來",NA,NA
"81","6315e10e10be15758ac8d1fe",24.8137333333333,120.974258333333,"2022-09-05T09:37:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:44:14.271Z","2022-09-05T11:44:14.271Z","鄭慶欽","新竹市","無黨","北區","縣市議員","不容易描述","固定式",NA,NA,"否","欽力親為",NA,NA
